slug_name,index_name,2012-13,2013-14,2014-15,2015-16,2016-17(BE),2016-17(RE),2016-17(AC),2017-18(BE),2017-18(RE),2018-19(BE),unit,color
budgetary_allocation_for_ministry_of_environment_forests_and_climate_change,"Budgetary Allocation for Ministry of Environment, Forests and Climate change (MOEF&CC)",1753.0,1890.0,1599.0,1521.0,2250.0,2328.0,2278.0,2675.0,2675.0,2675.0,Rs. crore,#2aa5bb
